Modifica les dades a Wikidata;
Escut de Montoliu de Lleida.svg;
Montoliu de Lleida;Segrià
Modifica les dades a Wikidata;
Escut de Montoliu de Segarra.svg;
Montoliu de Segarra;Segarra
Modifica les dades a Wikidata;
Escudo de Montornés de Segarra (Lérida).svg;
Montornès de Segarra;Segarra
Modifica les dades a Wikidata;
Escut de Nalec.svg;
Nalec;Urgell
Modifica les dades a Wikidata;
Naut Aran;Aran
Modifica les dades a Wikidata;
Escut de Navès.svg;
Navès;Solsonès
Modifica les dades a Wikidata;
Escut d'Odèn.svg;
Odèn;Solsonès
Modifica les dades a Wikidata;
Escut d'Oliana.svg;
Oliana;Alt Urgell
Modifica les dades a Wikidata;
Escut d'Oliola.svg;
Oliola;Noguera
Modifica les dades a Wikidata;
Escut d'Olius.svg;
Olius;Solsonès
Modifica les dades a Wikidata;
Escut d'Organyà.svg;
Organyà;Alt Urgell
Modifica les dades a Wikidata;
Escut d'Os de Balaguer.svg;
Os de Balaguer;Noguera
Modifica les dades a Wikidata;
Escut d'Ossó de Sió.svg;
Ossó de Sió;Urgell
Modifica les dades a Wikidata;
Escut de Penelles.svg;
Penelles;Noguera
Modifica les dades a Wikidata;
Escut de Peramola.svg;
Peramola;Alt Urgell
Modifica les dades a Wikidata;
Escut de Pinell de Solsonès.svg;
Pinell de Solsonès;Solsonès
Modifica les dades a Wikidata;
Escut de Pinós.svg;
Pinós;Solsonès
Modifica les dades a Wikidata;
Ponts;Noguera
Modifica les dades a Wikidata;
Escut de Prats i Sansor.svg;
Prats i Sansor;Cerdanya
Modifica les dades a Wikidata;
Escut de Preixana.svg;
Preixana;Urgell
Modifica les dades a Wikidata;
Escudo de Preixéns (Lérida).svg;
Preixens;Noguera
Modifica les dades a Wikidata;
Escut de Prullans.svg;
Prullans;Cerdanya
Modifica les dades a Wikidata;
Escut de Puiggròs.svg;
Puiggròs;Garrigues
Modifica les dades a Wikidata;
Escut de Puigverd d'Agramunt.svg;
Puigverd d'Agramunt;Urgell
Modifica les dades a Wikidata;
Escut de Puigverd de Lleida.svg;
